PN_nN,PN_nP,PN_ATS8dv,PN_ATS6Z,PN_ATS7Z,PN_ATS8Z,PN_ATS6m,PN_ATS7m,PN_ATS8m,PN_ATS8v,PN_ATSC1c,PN_ATSC2c,PN_ATSC3c,PN_ATSC8c,PN_ATSC8dv,PN_ATSC1se,PN_ATSC8se,PN_ATSC1pe,PN_ATSC8pe,PN_ATSC1are,PN_ATSC8are,PN_ATSC1p,PN_ATSC1i,PN_AATSC8c,PN_MATS2c,PN_GATS5p,PN_GATS6p,PN_nBondsT,PN_C1SP1,PN_Xp-5dv,PN_Xp-6dv,PN_Xp-7dv,PN_NtsC,PN_NtN,PN_NdsN,PN_NssO,PN_NdsssP,PN_StsC,PN_SaaaC,PN_StN,PN_SdsN,PN_SssO,PN_SdsssP,PN_nHBAcc,PN_ZMIC5,PN_PEOE_VSA1,PN_SMR_VSA2,PN_SMR_VSA4,PN_SlogP_VSA4,PN_EState_VSA2,PN_EState_VSA5,PN_EState_VSA9,PN_VSA_EState3,PN_VSA_EState9,PN_MDEO-22,PN_MDEN-11,PN_n6ARing,PN_n6AHRing,PN_n10FRing,PN_n10FaRing,PN_TopoPSA(NO),PN_TopoPSA,PN_GGI8,PN_GGI10,ini_AATS6v,ini_AATS1se,ini_AATS1pe,ini_AATS1are,ini_AATS6p,ini_AATS0i,ini_AATS1i,ini_AATS2i,ini_AATS3i,ini_AATS5i,ini_AATS6i,ini_ATSC2c,ini_AATSC0c,ini_AATSC1c,ini_AATSC2c,ini_AATSC3c,ini_AATSC4c,ini_AATSC6dv,ini_AATSC4d,ini_AATSC4v,ini_AATSC1se,ini_AATSC3se,ini_AATSC1pe,ini_AATSC2pe,ini_AATSC3pe,ini_AATSC1are,ini_AATSC2are,ini_AATSC3are,ini_AATSC1i,ini_AATSC2i,ini_MATS1c,ini_MATS2c,ini_MATS4d,ini_MATS4v,ini_MATS6v,ini_MATS3se,ini_MATS1pe,ini_MATS2pe,ini_MATS1are,ini_MATS2are,ini_MATS4p,ini_MATS1i,ini_MATS2i,ini_MATS3i,ini_GATS4d,ini_GATS5Z,ini_GATS5m,ini_GATS4v,ini_GATS6v,ini_GATS4p,ini_GATS1i,ini_BCUTZ-1l,ini_BCUTm-1l,ini_BCUTse-1l,ini_BCUTpe-1l,ini_BCUTare-1l,ini_Mi,ini_NaaN,ini_SaaN,ini_GhoseFilter,ini_AMID_N,ini_piPC7,ini_naHRing,ini_n6aHRing,doi,PN_name,PN_smile,ratio(/PN),PN_tm,initiator_name,tp,dsc_rate,mol_weight,ini_smiles,PN_pre_homo,PN_pre_lumo,PN_pre_hl,ini_pre_homo,ini_pre_lumo,ini_pre_hl,pre
8,0,2070.0,6884,6354,6066,25828.55151,23941.2566,22962.59672,61921.82899,-1.62232947,0.976410497,-0.670617963,0.566856733,95.07927976,-0.485285753,-0.772879966,-0.198362268,1.852668906,-0.446031067,0.699865735,-1.163623561,-23.15082496,0.002099469,0.198155233,0.990440953,1.098512227,4,4,7.656995501,4.483692076,2.966525573,4,4,0,4,0,7.772328213,0.900439825,37.21843728,0.0,24.33455804,0.0,20,59.88327351,18.94745182,21.04756622,0.0,45.32445147,88.09314478,133.4600755,18.94745182,38.11887711,0.0,0.361556525,0.265683865,0,0,1,1,288.36,288.36,1.34542706,0.93238241,196.1290298,7.864456267,6.535813333,6.354866667,1.495893668,160.0433311,145.9957913,145.8478765,151.3652754,160.2482792,154.9086131,0.081461697,0.021076356,-0.012175719,0.001697119,0.000487047,-0.00144687,0.70187955,0.03067077,-2.794232412,0.000622996,-0.007455436,-0.017685454,0.022977549,-0.003607775,-0.02553411,0.025218648,-0.003719857,0.478582175,-0.102524391,-0.577695651,0.080522396,0.043278721,-0.054591738,-0.293056239,-0.092412228,-0.147942288,0.192211702,-0.198838376,0.196381822,-0.071248687,0.288748127,-0.061857143,-0.205945391,0.901598895,0.760846046,0.773224452,1.019284667,1.260055872,1.123188988,0.888593882,5.699121802,11.71096464,2.436247543,2.233834058,2.176221392,1.117656343,0,0.0,True,0.206819375,5.752175735,0,0,10.1002/masy.200950323,"4-{4-[6-(4-{[5-(4-{6-[4-(3,4-dicyanophenoxy)phenyl]-1,3,5,7-tetraoxo-1H,2H,3H,5H,6H,7H-pyrrolo[3,4-f]isoindol-2-yl}phenoxy)naphthalen-1-yl]oxy}phenyl)-1,3,5,7-tetraoxo-1H,2H,3H,5H,6H,7H-pyrrolo[3,4-f]isoindol-2-yl]phenoxy}benzene-1,2-dicarbonitrile",N#Cc1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc(Oc7cccc8c(Oc9ccc(-n%10c(=O)c%11cc%12c(=O)n(-c%13ccc(Oc%14ccc(C#N)c(C#N)c%14)cc%13)c(=O)c%12cc%11c%10=O)cc9)cccc78)cc6)c(=O)c5cc4c3=O)cc2)cc1C#N,5,,DDS,289.0,10.0,3003.0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-6.666027,-4.4793754,2.1743522,-5.0931935,-1.8334095,3.260698,288.20356388422937
4,1,1275.666667,5464,5054,5113,19559.99075,18334.2794,18895.77367,56005.40685,-0.646487159,0.114411003,0.00807101,-0.10875372,-77.59776157,-0.181424733,-1.413791647,-0.048143187,-1.500640223,-0.2504,-1.8144,0.796554957,0.113568527,-0.000419899,0.042724312,0.986536752,0.912777384,4,4,7.879029852,4.814159974,3.156514208,4,4,0,4,1,8.148041249,0.0,37.39469175,0.0,24.72497031,-3.323378409,9,49.62852639,23.5125001,21.04756622,0.0,45.32445147,16.54189345,0.0,18.94745182,39.43563443,-3.323378409,0.409336589,0.300031261,0,0,0,0,149.15,158.96,1.151927438,0.503009897,198.8912353,7.842527259,6.556896296,6.382333333,1.494588262,157.1182875,143.3288835,144.7968192,152.300181,153.5321669,152.6716108,0.205893454,0.022170526,-0.011560411,0.00239411,-0.000161565,-0.003398899,0.34215865,-0.004089939,-0.889618425,-0.000510643,-0.015500426,-0.008209278,0.014628724,-0.017593623,-0.013501166,0.014893767,-0.019095175,0.230784608,-0.25584649,-0.52143153,0.107986158,-0.006486543,-0.017628549,-0.127482494,-0.189840388,-0.069968743,0.124682506,-0.106972262,0.1180061,0.003635571,0.149302427,-0.165515813,-0.12163623,1.005309083,0.765387372,0.784186248,0.984437113,1.118860284,1.037673295,0.924914799,5.698396284,11.71057627,2.437078936,2.234508739,2.176716192,1.107685582,0,0.0,True,0.113580976,6.642649761,0,0,10.1016/j.polymer.2007.08.028,"4-(3-(2-(4-(4-((4-(4-(2-(4-(3,4-dicyanophenoxy)phenyl)propan-2-yl)phenoxy)phenyl)(phenyl)phosphoryl)phenoxy)phenyl)propan-2-yl)phenoxy)phthalonitrile",CC(C)(c1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4ccc(C(C)(C)c5cccc(Oc6ccc(C#N)c(C#N)c6)c5)cc4)cc3)cc2)cc1)c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1,3,,p_BAPS,245.0,10.0,982.3284072,Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,-6.1911254,-3.1667378,3.0036001,-5.049,-2.1042144,2.942989,253.1054962396822
5,0,828.0,3837,3816,3640,14199.12651,14181.51001,13604.8073,33760.66273,-0.566656618,0.108574966,-0.366613789,-0.235151865,-56.85798616,-0.11417088,-2.284774348,0.123142285,-2.788908782,0.036511569,-3.040768442,0.376668607,-1.658956773,-0.001588864,0.046958466,0.965134039,0.989599625,5,5,5.066009538,2.815979603,1.809919266,5,5,0,4,0,10.23854517,0.0,46.92086933,0.0,24.01180059,0.0,11,54.25945611,18.94745182,26.30945777,0.0,56.65556434,16.69035448,0.0,29.47123492,46.92086933,0.0,0.540003655,0.53291449,0,0,0,0,155.87,206.47,0.542202066,0.321803898,185.8332747,7.791137714,6.525357143,6.388071429,1.403512721,161.0546485,148.9671602,147.6423141,157.0715474,158.3192087,155.0599994,0.183771799,0.025909608,-0.014827358,0.004273763,-0.002405151,-0.005286362,-0.931332204,0.001846576,-0.827959006,-0.009698762,-0.013567572,-0.015450304,0.00736488,-0.023986968,-0.017989751,0.005953118,-0.024737449,0.404910414,-0.375291867,-0.572272558,0.164948954,0.003487445,-0.016383302,-0.144455033,-0.242535959,-0.164156043,0.078250215,-0.183232903,0.060634922,0.024684042,0.2603309,-0.241288112,-0.166348627,0.874352332,0.688168162,0.697192653,0.981448684,1.116787267,0.935922154,0.882145398,5.698019503,11.71036364,2.441540789,2.245642554,2.196120726,1.121577795,0,0.0,True,0.234694912,5.264631309,0,0,10.1016/j.mtcomm.2020.101352,"4,4闁?((((((2-cyano-1,3-phenylene) bis(oxy))-bis (4,1-phenylene))bis(sulfanediyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(Sc3ccc(Oc4cccc(Oc5ccc(Sc6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)cc5)c4C#N)cc3)cc2)cc1C#N,10,,DDE,226.0,5.0,787.1347963,Nc1ccc(Oc2ccc(N)cc2)cc1,-6.089617,-3.4262156,2.6416337,-4.5278435,-1.1530184,3.374435,224.2730714207192
6,0,1956.0,7159,7255,7156,26046.40999,26464.50864,26075.90324,78342.53625,-1.262587381,0.434782982,-0.437749168,0.431990997,68.44566167,-0.246086732,-0.380914851,0.247964221,1.998393427,0.024102465,1.033061593,-1.352420434,-18.10698939,0.001021255,0.094052098,1.111650188,1.004317228,4,4,7.206274757,4.396094722,2.715458514,4,4,0,6,0,7.91673947,0.0,37.41577897,0.0,36.54641123,0.0,14,52.30220831,28.42117772,21.04756622,0.0,73.01940027,44.50761193,24.26546827,28.42117772,37.41577897,3.198015329,1.173337213,0.295131172,0,0,0,0,225.3,225.3,1.654383976,0.83788593,196.1290298,7.864456267,6.535813333,6.354866667,1.495893668,160.0433311,145.9957913,145.8478765,151.3652754,160.2482792,154.9086131,0.081461697,0.021076356,-0.012175719,0.001697119,0.000487047,-0.00144687,0.70187955,0.03067077,-2.794232412,0.000622996,-0.007455436,-0.017685454,0.022977549,-0.003607775,-0.02553411,0.025218648,-0.003719857,0.478582175,-0.102524391,-0.577695651,0.080522396,0.043278721,-0.054591738,-0.293056239,-0.092412228,-0.147942288,0.192211702,-0.198838376,0.196381822,-0.071248687,0.288748127,-0.061857143,-0.205945391,0.901598895,0.760846046,0.773224452,1.019284667,1.260055872,1.123188988,0.888593882,5.699121802,11.71096464,2.436247543,2.233834058,2.176221392,1.117656343,0,0.0,True,0.206819375,5.752175735,0,0,10.1080/10601320903399917,"4,4'-(((((((2,4-dimethoxyphenyl)methylene)bis(2,6-dimethyl-4,1-phenylene))bis(oxy))bis(1,3-dioxoisoindoline-5,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",COc1ccc(C(c2cc(C)c(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C#N)c(C#N)c5)cc3)C4=O)c(C)c2)c2cc(C)c(Oc3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(C#N)c(C#N)c5)cc3)C4=O)c(C)c2)c(OC)c1,4,258.5,DDS,267.0,10.0,1118.327542,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-6.021966,-3.8894186,2.171273,-5.0931935,-1.8334097,3.2606978,269.32095982819874
4,0,364.0,1274,1212,1108,4718.175868,4533.337355,4140.277704,11267.77071,-0.299735018,0.111797183,-0.117190554,-0.043066341,-56.49861496,-0.09290533,-1.028806294,-0.011162327,-1.455795014,-0.065099169,-1.663984488,-0.368439432,-2.761491298,-0.000861327,0.095535582,1.01654122,1.127791738,4,4,1.532932086,0.723108857,0.407508654,4,4,0,2,0,7.824081829,0.0,36.06077957,0.0,11.39432803,0.0,6,41.58497461,9.473725908,21.04756622,0.0,45.32445147,22.25380597,24.26546827,30.52129213,36.06077957,0.0,0.2,0.552965316,0,0,0,0,113.62,113.62,0.213655833,0.115498419,185.8332747,7.791137714,6.525357143,6.388071429,1.403512721,161.0546485,148.9671602,147.6423141,157.0715474,158.3192087,155.0599994,0.183771799,0.025909608,-0.014827358,0.004273763,-0.002405151,-0.005286362,-0.931332204,0.001846576,-0.827959006,-0.009698762,-0.013567572,-0.015450304,0.00736488,-0.023986968,-0.017989751,0.005953118,-0.024737449,0.404910414,-0.375291867,-0.572272558,0.164948954,0.003487445,-0.016383302,-0.144455033,-0.242535959,-0.164156043,0.078250215,-0.183232903,0.060634922,0.024684042,0.2603309,-0.241288112,-0.166348627,0.874352332,0.688168162,0.697192653,0.981448684,1.116787267,0.935922154,0.882145398,5.698019503,11.71036364,2.441540789,2.245642554,2.196120726,1.121577795,0,0.0,True,0.234694912,5.264631309,0,0,10.1039/C5RA15321B,"4,4'-(1,4-phenylenebis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(Oc3ccc(C#N)c(C#N)c3)cc2)cc1C#N,5,251.0,DDE,256.97,10.0,362.0803756,Nc1ccc(Oc2ccc(N)cc2)cc1,-6.708499,-3.6662035,3.0150237,-4.5278435,-1.1530184,3.374435,254.6237546578736
7,0,2040.0,7055,6387,6284,26183.02978,23890.37858,23836.64466,65491.88806,-1.426700765,0.779045308,-0.70430295,0.561415419,-23.72621107,-0.316792688,-0.989764375,0.011511073,0.946706228,-0.191751919,-0.034496788,-0.646550119,-16.2378914,0.002048961,0.161443539,1.02288163,1.076018398,4,4,8.169566186,4.880669242,3.226791269,4,4,0,4,0,7.800741347,-0.119683297,37.21598068,0.0,24.01831069,0.0,18,52.47436395,18.94745182,21.04756622,0.0,45.32445147,83.11466762,78.86277189,18.94745182,37.09629738,0.0,0.293705396,0.248696558,0,0,0,0,281.74,281.74,1.527840766,0.875037241,196.1290298,7.864456267,6.535813333,6.354866667,1.495893668,160.0433311,145.9957913,145.8478765,151.3652754,160.2482792,154.9086131,0.081461697,0.021076356,-0.012175719,0.001697119,0.000487047,-0.00144687,0.70187955,0.03067077,-2.794232412,0.000622996,-0.007455436,-0.017685454,0.022977549,-0.003607775,-0.02553411,0.025218648,-0.003719857,0.478582175,-0.102524391,-0.577695651,0.080522396,0.043278721,-0.054591738,-0.293056239,-0.092412228,-0.147942288,0.192211702,-0.198838376,0.196381822,-0.071248687,0.288748127,-0.061857143,-0.205945391,0.901598895,0.760846046,0.773224452,1.019284667,1.260055872,1.123188988,0.888593882,5.699121802,11.71096464,2.436247543,2.233834058,2.176221392,1.117656343,0,0.0,True,0.206819375,5.752175735,0,0,10.1002/masy.200950323,"4-(4-{2-[4-(4-{2-[4-(4-{6-[4-(3,4-dicyanophenoxy)phenyl]-1,3,5,7-tetraoxo-1H,2H,3H,5H,6H,7H-pyrrolo[3,4-f]isoindol-2-yl}phenoxy)phenyl]propan-2-yl}phenoxy)phenyl]-1,3,5,7-tetraoxo-1H,2H,3H,5H,6H,7H-cyclopenta[f]isoindol-6-yl}phenoxy)benzene-1,2-dicarbonitrile",CC(C)(c1ccc(Oc2ccc(N3C(=O)c4cc5c(cc4C3=O)C(=O)C(c3ccc(Oc4ccc(C#N)c(C#N)c4)cc3)C5=O)cc2)cc1)c1ccc(Oc2ccc(-n3c(=O)c4cc5c(=O)n(-c6ccc(Oc7ccc(C#N)c(C#N)c7)cc6)c(=O)c5cc4c3=O)cc2)cc1,5,,DDS,278.0,10.0,2148.0,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,-6.4965086,-4.596967,1.9194293,-5.0931935,-1.8334095,3.260698,285.553149509473
6,0,2112.0,5438,6136,5209,20856.70508,24238.07352,20413.61806,44356.42307,-1.091721535,0.536109307,-0.982528483,0.491866625,164.4523183,-0.380656,8.173812,-0.339648,11.372228,-0.491354076,12.77108529,-0.459048217,-11.24388245,0.002687796,0.147472666,0.989979183,1.131041304,4,4,4.910604787,2.902564385,1.966047611,4,4,0,2,0,7.430132962,0.0,36.90445849,0.0,11.38332701,0.0,10,60.21773236,9.473725908,21.04756622,0.0,45.32445147,56.62662585,84.92913896,19.99750902,36.90445849,0.0,0.05,0.355627616,0,0,0,0,188.38,188.38,1.325302343,0.747691052,185.8332747,7.791137714,6.525357143,6.388071429,1.403512721,161.0546485,148.9671602,147.6423141,157.0715474,158.3192087,155.0599994,0.183771799,0.025909608,-0.014827358,0.004273763,-0.002405151,-0.005286362,-0.931332204,0.001846576,-0.827959006,-0.009698762,-0.013567572,-0.015450304,0.00736488,-0.023986968,-0.017989751,0.005953118,-0.024737449,0.404910414,-0.375291867,-0.572272558,0.164948954,0.003487445,-0.016383302,-0.144455033,-0.242535959,-0.164156043,0.078250215,-0.183232903,0.060634922,0.024684042,0.2603309,-0.241288112,-0.166348627,0.874352332,0.688168162,0.697192653,0.981448684,1.116787267,0.935922154,0.882145398,5.698019503,11.71036364,2.441540789,2.245642554,2.196120726,1.121577795,0,0.0,True,0.234694912,5.264631309,0,0,10.1002/app.46151,"4,4'-((((perfluoropropane-2,2-diyl)bis(1,3-dioxoisoindoline-5,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C#N)c(C#N)c7)cc5)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1C#N,11,144.0,DDE,283.0,10.0,878.1348517,Nc1ccc(Oc2ccc(N)cc2)cc1,-6.7594266,-4.226017,2.5429559,-4.5278435,-1.1530184,3.374435,281.368018940975
6,0,1384.0,5256,4888,4500,19401.91215,17982.92404,16744.55574,51179.98355,-0.797117377,0.042949685,-0.579086376,-0.879594465,-176.1274238,-0.11921764,-3.43318041,0.215281994,-5.847653186,0.073950416,-6.178221607,-0.657658964,-5.001685565,-0.004072197,0.012682634,1.041502395,1.147952639,6,6,5.552090611,2.938183456,1.801701905,6,6,0,6,0,12.49710019,0.0,57.5352322,0.0,36.61196835,0.0,12,69.42116493,28.42117772,31.57134933,0.0,67.98667721,33.38070895,12.13273414,28.42117772,57.5352322,0.0,1.135784479,0.660802825,0,0,0,0,198.12,198.12,0.993197279,0.601571268,228.7469914,7.832362341,6.593987805,6.446121951,1.614336931,158.6533412,146.057405,145.802153,154.6830683,153.4722803,150.4247147,0.113252636,0.026502205,-0.01279154,0.001797661,-0.00463105,0.002205344,-0.759162205,0.024424721,2.832921322,-0.008625704,-0.014492978,-0.011925498,0.005761717,-0.019244162,-0.01454834,0.003862296,-0.022064195,0.273143095,-0.336017151,-0.482659451,0.067830615,0.043501171,0.058296041,-0.131880163,-0.218381227,-0.115138461,0.055628302,-0.131683705,0.034959416,0.10471108,0.171343448,-0.210784524,-0.129551585,0.932757611,0.769316532,0.771729011,0.904725219,1.070511208,0.877014164,0.879759838,5.691360955,11.7041764,2.433223484,2.237555251,2.188433416,1.112965622,0,0.0,True,0.219694683,6.235635466,0,0,10.1002/app.33949,"4,4'-((((([1,1'-biphenyl]-4,4'-diylbis(oxy))bis(2-cyano-3,1-phenylene))bis(oxy))bis([1,1'-biphenyl]-4',4-diyl))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(-c3ccc(Oc4cccc(Oc5ccc(-c6ccc(Oc7cccc(Oc8ccc(-c9ccc(Oc%10ccc(C#N)c(C#N)c%10)cc9)cc8)c7C#N)cc6)cc5)c4C#N)cc3)cc2)cc1C#N,5,,BDB,262.0,10.0,1008.269633,N#Cc1c(Oc2ccc(N)cc2)cccc1Oc1ccc(N)cc1,-6.145846,-3.5145,2.6348825,-5.018424,-2.1082747,2.9083004,259.96868992450766
5,0,1000.0,4173,3816,3700,15112.54545,13796.20247,13674.2616,42369.63128,-0.565607886,0.078549627,-0.32119971,-0.064528978,-168.9321498,-0.006364981,-1.770197679,0.279044506,-2.836725355,0.182774717,-3.059358535,-0.368250761,-2.97710583,-0.000343239,0.032140039,1.043424389,1.022378867,5,5,4.456980718,2.535254261,1.492324576,5,5,0,4,0,10.33472553,0.0,47.33750582,0.0,24.39928891,0.0,9,54.40391895,18.94745182,26.30945777,0.0,56.65556434,27.52033541,0.0,18.94745182,47.33750582,0.0,0.540003655,0.53291449,0,0,0,0,155.87,155.87,0.937263794,0.585858586,228.7469914,7.832362341,6.593987805,6.446121951,1.614336931,158.6533412,146.057405,145.802153,154.6830683,153.4722803,150.4247147,0.113252636,0.026502205,-0.01279154,0.001797661,-0.00463105,0.002205344,-0.759162205,0.024424721,2.832921322,-0.008625704,-0.014492978,-0.011925498,0.005761717,-0.019244162,-0.01454834,0.003862296,-0.022064195,0.273143095,-0.336017151,-0.482659451,0.067830615,0.043501171,0.058296041,-0.131880163,-0.218381227,-0.115138461,0.055628302,-0.131683705,0.034959416,0.10471108,0.171343448,-0.210784524,-0.129551585,0.932757611,0.769316532,0.771729011,0.904725219,1.070511208,0.877014164,0.879759838,5.691360955,11.7041764,2.433223484,2.237555251,2.188433416,1.112965622,0,0.0,True,0.219694683,6.235635466,0,0,10.1016/j.polymdegradstab.2009.09.006,"4,4'-((((((2-cyano-1,3-phenylene)bis(oxy))bis(4,1-phenylene))bis(propane-2,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",CC(C)(c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1)c1ccc(Oc2cccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)cc3)c2C#N)cc1,4,,BDB,232.0,5.0,1792.0,N#Cc1c(Oc2ccc(N)cc2)cccc1Oc1ccc(N)cc1,-6.19372,-3.3406973,2.8355792,-5.018424,-2.1082747,2.9083004,230.29041020439155
4,0,1088.0,4326,3904,4012,15500.45881,14100.97834,14919.57813,45049.95498,-0.646389676,0.151722825,0.012304828,0.08351826,-146.5996694,0.004501173,-1.37189741,0.308052289,-1.567098686,0.209827835,-1.917759868,-0.163739787,-1.788391212,0.00041969,0.058737996,1.060262589,1.027900214,4,4,5.000832524,2.807074399,1.693568099,4,4,0,4,0,8.092244836,0.0,37.09080092,0.0,24.21322603,0.0,9,62.08842229,18.94745182,21.04756622,0.0,45.32445147,27.74012887,0.0,18.94745182,37.09080092,0.0,0.396540646,0.295131172,0,0,0,0,149.15,149.15,0.905013857,0.478114478,198.8912353,7.842527259,6.556896296,6.382333333,1.494588262,157.1182875,143.3288835,144.7968192,152.300181,153.5321669,152.6716108,0.205893454,0.022170526,-0.011560411,0.00239411,-0.000161565,-0.003398899,0.34215865,-0.004089939,-0.889618425,-0.000510643,-0.015500426,-0.008209278,0.014628724,-0.017593623,-0.013501166,0.014893767,-0.019095175,0.230784608,-0.25584649,-0.52143153,0.107986158,-0.006486543,-0.017628549,-0.127482494,-0.189840388,-0.069968743,0.124682506,-0.106972262,0.1180061,0.003635571,0.149302427,-0.165515813,-0.12163623,1.005309083,0.765387372,0.784186248,0.984437113,1.118860284,1.037673295,0.924914799,5.698396284,11.71057627,2.437078936,2.234508739,2.176716192,1.107685582,0,0.0,True,0.113580976,6.642649761,0,0,10.1002/pola.20901,"4,4'-((((((carbonylbis(4,1-phenylene))bis(oxy))bis(4,1-phenylene))bis(propane-2,2-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",CC(C)(c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc(C#N)c(C#N)c6)cc5)cc4)cc3)cc2)cc1)c1ccc(Oc2ccc(C#N)c(C#N)c2)cc1,5,,p_BAPS,315.0,10.0,886.3155204,Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,-6.1589913,-3.4479403,2.730648,-5.049,-2.1042144,2.9429889,274.75157632146426
5,0,618.0,2395,2320,2181,8809.119613,8527.94574,7975.354799,25632.75337,-0.356108428,0.118371135,-0.114907319,0.351879866,-10.82840237,-0.027991191,0.907337179,0.118176,1.11054,0.059321302,1.377423669,-0.287054043,-3.962988927,0.002932332,0.082308415,1.015701367,0.994424893,4,4,2.751626967,1.395033819,0.821942968,4,4,0,2,0,8.000528922,0.0,36.58661446,0.0,11.66971306,0.0,7,38.99732341,9.473725908,21.04756622,0.0,45.32445147,11.12690298,0.0,19.99750902,36.58661446,0.0,0.0625,0.389958236,0,0,0,0,126.51,126.51,0.253464349,0.18141006,214.6230188,7.797438714,6.588607143,6.42975,1.554433721,157.7241232,144.2829541,144.2473592,152.7863313,158.8671411,153.4679037,0.11433493,0.021862207,-0.010481215,0.00272226,-0.001864785,-0.005062069,0.027591613,-0.011132215,-0.493312621,-0.006957746,-0.014083152,-0.010265324,0.003229385,-0.02185096,-0.012242588,0.002135234,-0.02357572,0.209484854,-0.248741922,-0.47942162,0.124519002,-0.019793621,-0.010781308,-0.021904808,-0.235848387,-0.106939324,0.033642212,-0.118702305,0.020702912,-0.017844526,0.122863421,-0.145887796,-0.130118721,0.905487805,0.855363344,0.859772273,1.008061421,1.04312028,1.011661025,0.840015594,5.684743097,11.69790987,2.425814103,2.230452569,2.181545187,1.109274232,0,0.0,True,0.290974905,5.894316742,0,0,10.1039/c7py01990d,"4,4'-((((1E,1'E)-pyridine-2,6-diylbis(ethene-2,1-diyl))bis(4,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2ccc(/C=C/c3cccc(/C=C/c4ccc(Oc5ccc(C#N)c(C#N)c5)cc4)n3)cc2)cc1C#N,10,92.0,4APN,249.0,15.0,567.1695249,N#Cc1ccc(Oc2ccc(N)cc2)cc1C#N,-5.985912,-3.6984296,2.29873,-5.6183085,-3.0220132,2.5723324,251.52341196964954
4,0,595.0,1998,1936,1827,7463.150324,7163.199634,6832.618936,19419.23905,-0.412730753,0.127202637,-0.424657469,0.084994549,-0.431903374,-0.124237634,0.098339544,0.014803332,0.189633361,-0.064665056,0.116525614,-0.558243286,-4.139697159,0.000976949,0.078043701,0.994331426,1.12498122,4,4,2.013151101,0.98813589,0.554991046,4,4,0,3,0,7.902740755,0.0,36.52284564,0.0,17.60245305,0.0,7,39.64901258,14.21058886,21.04756622,0.0,45.32445147,22.25380597,24.26546827,24.73437197,36.52284564,0.0,0.595275394,0.493014431,0,0,0,0,122.85,122.85,0.295288486,0.189572493,198.8912353,7.842527259,6.556896296,6.382333333,1.494588262,157.1182875,143.3288835,144.7968192,152.300181,153.5321669,152.6716108,0.205893454,0.022170526,-0.011560411,0.00239411,-0.000161565,-0.003398899,0.34215865,-0.004089939,-0.889618425,-0.000510643,-0.015500426,-0.008209278,0.014628724,-0.017593623,-0.013501166,0.014893767,-0.019095175,0.230784608,-0.25584649,-0.52143153,0.107986158,-0.006486543,-0.017628549,-0.127482494,-0.189840388,-0.069968743,0.124682506,-0.106972262,0.1180061,0.003635571,0.149302427,-0.165515813,-0.12163623,1.005309083,0.765387372,0.784186248,0.984437113,1.118860284,1.037673295,0.924914799,5.698396284,11.71057627,2.437078936,2.234508739,2.176716192,1.107685582,0,0.0,True,0.113580976,6.642649761,0,0,10.1177/0954008306060143,"4,4'-((oxybis(3,1-phenylene))bis(oxy))diphthalonitrile",N#Cc1ccc(Oc2cccc(Oc3cccc(Oc4ccc(C#N)c(C#N)c4)c3)c2)cc1C#N,3,39.0,p_BAPS,261.0,10.0,734.0,Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,-6.4420676,-3.414074,3.0056896,-5.049,-2.1042144,2.942989,261.9157035084491
